expense_id,route_id,date,type,amount_eur,description
14635,14319,2023-12-16,Other,27.98,One along series artist.
14636,14319,2023-12-18,Fine,172.42,Treatment anyone social.
14637,4726,2023-11-08,Maintenance,424.65,Down thing partner.
14638,4726,2023-11-11,Other,131.09,During beat message common.
14639,4726,2023-11-07,Toll,184.57,Speech weight part physical radio number.
14640,7898,2023-09-21,Maintenance,243.04,Policy finally such push.
14641,5131,2025-01-01,Other,133.05,Everybody blood late each then.
14642,5131,2024-12-31,Fuel,57.0,West whose pull her.
14643,5131,2024-12-30,Toll,432.61,Improve civil against world someone bed.
14644,14838,2024-08-24,Maintenance,94.24,Go employee before country growth.
14645,14838,2024-08-23,Other,112.81,Whether reach modern show use account.
14646,14838,2024-08-22,Maintenance,236.36,Nothing you husband myself allow while.
14647,14838,2024-08-25,Other,409.41,Way attack ask western lead consider.
14648,6946,2023-03-22,Toll,498.96,Go thing feel.
14649,6946,2023-03-23,Toll,364.56,No her weight treatment son newspaper.
14650,14686,2024-09-15,Toll,285.98,Day develop available pull heart face miss.
14651,9174,2024-05-20,Fine,199.01,Market south them.
14652,9129,2024-08-25,Other,285.74,By evening single fast.
14653,9129,2024-08-21,Maintenance,149.78,Blue service perform accept.
14654,9129,2024-08-25,Other,369.96,Continue if more painting memory.
14655,10079,2024-06-02,Other,112.22,Country significant interview add.
14656,10690,2024-08-29,Fine,39.49,Owner respond institution she do size.
14657,10690,2024-08-31,Fuel,368.94,Available nor middle thank program short.
14658,369,2024-03-03,Maintenance,50.04,While age per whatever style.
14659,12571,2024-08-28,Maintenance,131.43,Interesting film director project receive glass.
14660,12571,2024-08-25,Maintenance,461.6,Tonight whose rest its in car.
14661,12571,2024-08-27,Fine,233.95,Push full investment there summer citizen.
14662,3594,2023-07-22,Fuel,113.71,Visit if forward bill gun.
14663,1416,2024-10-31,Other,140.92,Mrs note decade ok report.
14664,1416,2024-10-29,Other,262.12,Answer exactly current television receive.
14665,1416,2024-10-30,Maintenance,228.24,Research movement bad sense near report.
14666,11119,2023-08-17,Toll,89.53,Than blue order without between.
14667,8062,2023-02-08,Other,200.75,Account financial wife property.
14668,8062,2023-02-09,Fuel,290.71,All itself argue pull born.
14669,8062,2023-02-09,Maintenance,259.9,Quite agency purpose defense.
14670,8062,2023-02-07,Maintenance,496.18,Trouble maybe turn more.
14671,14874,2023-11-29,Other,264.47,Cell decision unit.
14672,14874,2023-12-03,Toll,185.6,Finish machine finish.
14673,12151,2024-12-26,Fine,189.55,Wife hotel left argue why.
14674,8940,2023-08-15,Fine,377.05,Amount sit west.
14675,8940,2023-08-16,Fine,490.37,Image avoid scientist would east should.
14676,11978,2024-07-16,Other,169.22,Ask nearly agree ready.
14677,12866,2024-11-26,Fine,482.71,Determine almost available far.
14678,8588,2023-04-07,Fine,38.27,Believe we never choice try tonight.
14679,8588,2023-04-07,Other,298.23,Sense mind point live believe learn.
14680,8588,2023-04-07,Maintenance,330.06,Word practice establish character.
14681,8588,2023-04-08,Fuel,152.56,Drive one field husband indicate beautiful.
14682,9320,2024-08-03,Fuel,178.23,Allow data different.
14683,1722,2023-05-23,Fuel,405.24,Throughout start board reach anyone begin direction.
14684,1722,2023-05-24,Fuel,45.65,Along learn campaign protect for.
14685,8827,2023-04-10,Other,119.59,Alone the reflect.
14686,8827,2023-04-11,Fuel,491.4,Deal better size throw white.
14687,8827,2023-04-08,Other,121.74,More would under.
14688,5325,2024-11-07,Fuel,337.46,Official interest loss its make.
14689,5325,2024-11-05,Toll,355.37,Stock safe economic.
14690,4061,2024-01-04,Fine,32.43,Much everything half policy I often article.
14691,4061,2024-01-05,Fuel,430.95,Fish billion easy fish our.
14692,14457,2024-06-08,Fuel,175.25,Someone trade my old.
14693,1825,2024-07-21,Toll,360.87,Mr white suddenly practice since.
14694,1825,2024-07-19,Maintenance,215.0,Rest prevent season so.
14695,13665,2024-03-21,Toll,331.13,Well kind open.
14696,13665,2024-03-21,Fuel,211.41,Decade might recognize trip energy wrong.
14697,13665,2024-03-21,Fine,470.5,Speak strategy current each.
14698,12699,2023-11-08,Maintenance,154.48,Scene then central into.
14699,12699,2023-11-07,Other,453.69,Soldier commercial focus mean.
14700,12051,2024-11-14,Fine,43.67,Dark occur computer Mr ready.
14701,12051,2024-11-16,Maintenance,66.39,Outside many early rather computer.
14702,9396,2024-07-20,Other,419.09,Picture often law quickly American boy.
14703,9396,2024-07-20,Maintenance,144.38,People nothing gas.
14704,9396,2024-07-23,Other,116.48,Represent assume pull.
14705,3233,2024-10-26,Fine,26.12,Down somebody task.
14706,3233,2024-10-28,Toll,229.52,Adult appear natural.
14707,3233,2024-10-26,Toll,172.45,Figure whom tell.
14708,1919,2023-07-27,Fuel,172.49,Whatever must television this.
14709,13511,2023-11-22,Fuel,372.24,Meet live myself.
14710,1570,2023-04-09,Maintenance,149.21,Century color result hand.
14711,1570,2023-04-11,Other,200.63,We rise black natural daughter.
14712,1570,2023-04-07,Maintenance,441.03,Wear near believe painting listen brother.
14713,1832,2023-09-17,Maintenance,68.56,Force central another agree offer.
14714,1832,2023-09-14,Fuel,27.36,Teacher fund small change behavior.
14715,1832,2023-09-14,Fine,219.8,Throw huge himself little away thing.
14716,348,2023-01-24,Maintenance,329.7,Condition available hospital marriage lose offer.
14717,348,2023-01-22,Other,195.08,Air already hope.
14718,1243,2023-11-25,Other,176.14,Detail realize marriage.
14719,7721,2023-09-19,Other,476.4,Wonder drive money compare.
14720,7721,2023-09-16,Toll,161.98,Pattern as parent site past lose and.
14721,7721,2023-09-16,Other,113.51,Keep expert whole old full lawyer.
14722,7721,2023-09-18,Other,44.8,Admit painting maintain.
14723,13699,2024-02-05,Fuel,412.76,Determine use art provide receive.
14724,13699,2024-02-09,Other,190.08,Relate enter black partner prove and.
14725,11289,2023-10-22,Fine,267.45,Office ever energy write.
14726,11289,2023-10-26,Fine,474.03,Budget human nice.
14727,11289,2023-10-26,Fuel,369.83,Tonight card ever thus form.
14728,14724,2024-04-12,Other,288.35,View eight soon little sit.
14729,11226,2024-04-10,Fine,84.36,Marriage expect perhaps stand task.
14730,11226,2024-04-10,Fuel,164.95,Beautiful your open management.
14731,11226,2024-04-07,Fine,343.26,Participant call make treat race situation.
14732,11226,2024-04-09,Toll,438.12,Model age project recently.
14733,13191,2024-08-30,Toll,378.32,Nothing brother board possible.
14734,11435,2023-12-01,Fine,78.49,At provide including.
14735,11435,2023-12-04,Maintenance,278.07,Figure happen main.
14736,11435,2023-12-02,Fine,225.56,Month never them.
14737,11435,2023-11-30,Maintenance,366.75,Time put much tough face.
14738,11896,2023-04-21,Toll,488.8,Enjoy rather benefit fact main.
14739,11896,2023-04-24,Maintenance,402.95,Structure ball build use argue view.
14740,13086,2023-08-03,Toll,427.33,Policy black shoulder line agency especially.
14741,13086,2023-08-05,Maintenance,286.12,Effect guess act current.
14742,13086,2023-08-06,Toll,276.35,Congress whole serious way realize morning.
14743,7931,2023-02-09,Fuel,163.6,Education western everyone.
14744,7931,2023-02-09,Fuel,378.03,Detail financial important whole.
14745,7931,2023-02-11,Fuel,82.35,Fire policy foreign both record risk.
14746,7931,2023-02-12,Fuel,72.46,Oil enter service send head white.
14747,6467,2024-05-24,Fuel,496.33,Million half whose season hotel check.
14748,6467,2024-05-22,Maintenance,406.49,Staff yard but.
14749,6467,2024-05-24,Fuel,20.97,Student girl agent probably tree investment.
14750,10416,2023-08-27,Other,57.91,Report official language reflect.
14751,10416,2023-08-29,Fuel,115.2,Particular nice doctor get investment.
14752,10416,2023-08-26,Fuel,72.88,Weight seem break.
14753,7594,2024-09-22,Toll,333.66,Final skill cup career trip news.
14754,7594,2024-09-19,Other,267.42,Back tax major walk television majority.
14755,11292,2024-02-15,Toll,159.82,Hundred rather without why beyond.
14756,7183,2024-03-15,Toll,486.8,Such pull ask interest.
14757,7183,2024-03-14,Toll,268.19,Let project drug church.
14758,12441,2024-05-27,Fine,182.7,Away big year.
14759,12441,2024-05-26,Toll,456.71,Imagine late place watch.
14760,13142,2023-10-05,Toll,314.48,Into nothing as learn reach.
14761,13142,2023-10-04,Maintenance,294.61,Avoid phone financial strategy pick.
14762,14882,2024-01-31,Other,130.14,Tough world television success serious.
14763,13345,2025-01-01,Toll,217.58,Baby summer and hold.
14764,13345,2025-01-02,Fine,481.27,Article serious can.
14765,13345,2024-12-31,Toll,49.08,Discuss course city southern citizen.
14766,13345,2025-01-03,Toll,101.2,Police laugh him detail.
14767,5848,2023-11-25,Fuel,153.74,Too agent factor change house.
14768,5848,2023-11-21,Other,316.51,Provide friend tend local.
14769,5848,2023-11-22,Fine,77.45,Reach everyone agent year all beautiful.
14770,5848,2023-11-21,Maintenance,260.6,Cost behind worker school.
14771,12499,2024-08-01,Fine,435.26,Contain nor everything.
14772,12499,2024-08-02,Toll,147.14,System current across year window.
14773,13076,2024-12-25,Other,47.75,Everything source guy receive speech.
14774,13076,2024-12-25,Maintenance,439.57,According factor TV practice service.
14775,13076,2024-12-22,Toll,424.58,Purpose represent consider economy week.
14776,1223,2023-01-15,Toll,208.69,Tax occur relationship positive.
14777,1223,2023-01-19,Maintenance,349.53,Development find financial trip.
14778,6474,2023-05-11,Toll,48.04,Box week field.
14779,6474,2023-05-12,Fine,20.93,Final science central level yard agreement.
14780,6474,2023-05-13,Maintenance,176.18,Identify must factor full something.
14781,2135,2024-10-19,Toll,275.79,Face garden eye.
14782,8954,2023-09-24,Toll,298.18,Nature before pressure.
14783,8954,2023-09-26,Other,90.74,Realize rock friend indeed.
14784,8084,2023-10-04,Other,404.68,Again watch product treat music before.
14785,8084,2023-10-04,Maintenance,209.37,Next where along career should simple.
14786,8084,2023-10-06,Fine,88.63,Often a south newspaper writer example.
14787,14673,2023-07-04,Other,214.1,Produce her impact.
14788,14673,2023-07-04,Fuel,280.89,Choice trial nor break.
14789,6742,2024-09-22,Toll,69.55,More soon service least.
14790,6742,2024-09-21,Fuel,176.15,Participant stay meet shake practice sign.
14791,6742,2024-09-20,Fine,406.61,Different above hit low let box.
14792,6742,2024-09-22,Fuel,49.17,Toward stock which interest represent focus talk.
14793,12104,2023-11-13,Toll,108.55,Factor pull finish move child.
14794,12104,2023-11-12,Fuel,136.53,Try shake accept bag.
14795,12104,2023-11-14,Other,244.08,Traditional issue newspaper.
14796,510,2024-05-25,Toll,320.26,Reality certain represent court.
14797,510,2024-05-23,Other,93.23,Four floor foot eye sense walk.
14798,510,2024-05-24,Other,238.9,Avoid stage instead business.
14799,510,2024-05-24,Other,41.55,Away ground food few indicate western.
14800,10453,2024-11-14,Fuel,361.91,Issue radio article war claim.
14801,10453,2024-11-14,Other,259.11,Book support smile.
14802,3987,2023-08-18,Maintenance,128.69,Serve more article participant.
14803,3987,2023-08-18,Other,367.72,Peace above sport method more food.
14804,749,2024-02-23,Toll,311.91,Billion picture sometimes PM measure light.
14805,749,2024-02-21,Fuel,496.31,Few watch turn behavior smile full.
14806,5247,2023-10-20,Other,120.72,Loss ahead produce.
14807,1260,2023-08-21,Fuel,281.31,Bit call sister success across community.
14808,1260,2023-08-22,Other,231.89,Else remember weight performance current bag.
14809,1260,2023-08-23,Other,206.47,On point short another race role.
14810,1260,2023-08-21,Other,376.75,Nearly especially prepare.
14811,4719,2024-04-02,Other,294.12,Service past floor face lose.
14812,4719,2024-04-03,Fuel,158.57,Special hope probably but key.
14813,4719,2024-04-01,Fuel,220.51,Such respond pull push talk.
14814,4719,2024-04-01,Other,396.58,Station next case there back.
14815,1889,2024-09-22,Other,33.29,Result father follow.
14816,1889,2024-09-20,Toll,397.54,Similar debate improve need.
14817,712,2024-08-09,Fuel,249.52,Wall me hair including recent.
14818,712,2024-08-06,Fuel,117.51,Toward score common available themselves.
14819,712,2024-08-07,Maintenance,258.11,Base hot remain development begin successful.
14820,712,2024-08-05,Maintenance,308.57,Ago available class road second compare.
14821,13159,2023-06-05,Fine,279.79,Few born foot fire.
14822,13159,2023-06-06,Maintenance,419.65,East allow support cut.
14823,13700,2024-11-10,Fine,452.13,Last cultural religious open.
14824,13700,2024-11-12,Fuel,173.46,Message a four.
14825,13700,2024-11-10,Other,272.86,Year late main.
14826,13700,2024-11-10,Fuel,226.37,Central why several store.
14827,7857,2024-05-30,Fuel,444.34,Season ability stand.
14828,5834,2024-06-16,Maintenance,248.57,Whether real billion.
14829,5834,2024-06-18,Toll,246.1,Add stand develop.
14830,5834,2024-06-16,Toll,77.64,Finally and anything day.
14831,5834,2024-06-14,Fine,469.83,Although his tough.
14832,14161,2024-10-04,Toll,191.28,Rise suffer spring discuss.
14833,14161,2024-10-04,Other,231.98,Eat investment physical try perhaps stay.
14834,14161,2024-10-04,Fuel,329.07,Shake husband win.
14835,13151,2024-05-07,Fine,438.68,When author south loss likely gas.
14836,13151,2024-05-06,Other,470.27,Enter accept again tonight mean camera.
14837,13151,2024-05-07,Toll,493.35,Central edge if.
14838,13151,2024-05-10,Toll,72.2,Boy more site knowledge despite.
14839,7563,2024-02-10,Fuel,459.13,Treat cold do before quite.
14840,7563,2024-02-09,Other,114.99,Specific art because indeed strong perhaps.
14841,7563,2024-02-09,Maintenance,161.35,To win form rest Mrs.
14842,7563,2024-02-10,Fuel,219.58,Peace foreign artist one will.
14843,4809,2024-01-17,Toll,279.5,Drive over none.
14844,4809,2024-01-18,Fine,468.31,Nor gas successful capital discover.
14845,4809,2024-01-20,Other,291.56,Material dog theory up second.
14846,3330,2023-11-20,Fuel,347.23,Feeling whole method value end name chance.
14847,3330,2023-11-23,Other,165.64,Base involve argue focus.
14848,3330,2023-11-19,Maintenance,384.02,Listen situation traditional.
14849,3294,2024-03-23,Maintenance,121.08,Single generation each identify.
14850,3294,2024-03-22,Other,218.53,Parent movie product.
14851,3294,2024-03-20,Other,54.35,Movie meeting box night ten.
14852,3294,2024-03-21,Maintenance,393.47,Tend still final within.
14853,8486,2024-04-24,Fuel,432.06,Close everyone sit.
14854,8486,2024-04-27,Maintenance,105.85,Full ok true development beautiful.
14855,8486,2024-04-27,Fuel,403.87,Miss thing leg.
14856,11800,2023-12-06,Fuel,362.73,Race increase trouble mean throw one.
14857,11800,2023-12-07,Fuel,166.44,Nothing direction fast.
14858,11800,2023-12-06,Maintenance,351.21,Once thought structure idea.
14859,11800,2023-12-03,Toll,361.66,Various forward baby theory account it.
14860,6149,2024-03-18,Fine,338.55,Economy high however.
14861,6149,2024-03-16,Toll,491.18,Control economy call city write.
14862,13063,2024-02-07,Toll,177.86,Seat finish statement according.
